ratingdif;Y
554.1469477;0
189.2391867;0
418.9926875;1
324.0855948;1
145.7144701;0
796.1481692;0
396.4741451;1
315.4699803;1
308.6547686;0
319.2128789;0
176.8532597;1
249.8863383;0
33.42213294;0
40.10240012;0
377.3307821;0
385.8472188;0
246.2031776;1
236.443233;1
285.6422003;1
154.7069288;0
149.5415234;0
185.239331;0
155.664957;0
39.81529205;0
548.3529207;0
263.2931812;0
417.4493522;0
411.2267421;1
397.8959787;1
80.50475789;0
158.338784;0
223.0483606;1
259.5172393;0
79.42063668;1
115.1169992;0
552.8416967;0
16.20602732;1
304.3718588;1
194.3906492;0
150.8721446;0
96.94896509;1
460.4861858;0
495.7809691;0
535.9376022;1
475.6827383;1
236.633266;0
125.4557323;0
5.011051756;1
391.1274847;0
212.5424051;0
162.0779751;0
318.6569124;0
177.9864515;0
89.47917836;1
503.4248369;0
109.8951889;0
218.6991116;0
138.068183;1
324.7939171;0
3.958711663;0
160.8953574;1
298.0547555;0
493.6221988;1
12.86848027;0
76.28279425;0
87.88486965;0
196.1124803;0
1.295165777;0
109.8435464;0
426.3476304;1
242.8909199;1
2.849261946;0
372.8861925;1
439.0363535;1
501.3362773;0
32.57646396;0
414.2209859;0
455.9072736;0
399.6410713;0
150.8552162;0
270.8405965;0
320.76475;0
208.4612416;1
164.4111594;0
140.5439768;1
37.39896978;0
90.18086136;0
302.5076587;1
459.7742335;1
245.1947966;0
38.0815712;1
158.3498805;0
136.6217688;0
438.6047021;0
594.8529853;0
506.8009438;0
92.72118683;0
65.00653025;1
96.73591371;0
436.558679;0
356.7218892;0
226.0819832;0
30.53063303;0
331.7090625;1
288.0656203;0
20.90372857;1
195.9644288;0
242.9853983;0
245.3460444;0
529.2397173;1
134.3626587;1
16.58169838;1
151.1857816;0
178.3842808;0
557.5990816;0
440.8621853;0
197.0303446;0
233.3916503;0
161.5078154;0
310.1985557;0
112.9783639;1
185.5152765;0
485.4788138;1
74.27292809;0
110.2095594;1
99.44482991;0
353.1883432;0
1.184035315;0
64.35059147;0
81.69075591;1
202.7506655;0
468.6508674;0
309.3126407;0
96.98496898;0
265.7253331;0
100.3009437;1
259.4349565;0
298.4318414;0
350.3821118;1
208.7936722;0
282.5909471;0
219.8208359;1
463.657482;0
323.1515716;0
464.5745189;0
216.5829158;0
277.7653304;1
22.83337792;0
160.2643324;0
4.620233008;0
4.34494389;0
466.7992216;0
346.7694;0
233.4722306;1
388.2166199;0
184.173884;0
88.09412919;1
290.1655919;0
112.1337964;1
378.1764769;0
607.5242603;1
393.5330693;0
446.7682999;0
207.7370958;0
329.9952737;1
164.2773291;1
37.17045612;0
72.64332002;1
214.2404069;0
38.71294067;0
190.0559882;0
386.4393479;0
194.3350087;0
152.4601463;0
473.5650306;0
14.56119535;1
154.337005;0
99.39613084;0
287.0945197;0
596.0215003;0
363.7685949;0
254.3632271;0
266.739638;0
366.2671594;0
454.249546;0
100.1007744;0
250.4342539;0
246.270424;0
372.5768773;0
126.9408348;1
107.2173638;0
206.6117155;1
197.9275809;0
455.0565304;0
359.7288033;0
32.73543437;0
330.7837814;0
386.9249752;0
680.3687269;0
3.588041884;0
325.0981346;1
396.5539729;1
403.2832275;1
32.11324756;0
291.432133;0
111.9551642;0
7.55464786;0
394.5350805;0
78.06100549;0
311.583639;0
121.697185;0
520.605134;0
435.2732287;0
308.2895565;1
123.4900365;0
91.64563513;1
474.9332948;1
73.44391076;0
668.7974754;1
306.4271192;1
31.04734334;0
234.254258;0
136.7020795;0
345.5717034;0
355.2428381;1
25.00975919;0
135.5090198;1
355.0271367;0
558.2283896;0
134.0151741;1
575.6718481;1
198.246573;1
296.2565504;0
176.471999;0
362.6821218;0
336.7821029;1
56.49000801;0
297.2213722;0
281.5859984;0
188.991662;0
136.5772159;0
111.3658659;0
254.1620947;1
422.1710654;0
358.1094467;0
332.0122912;0
58.1625276;0
118.6689354;1
507.1536693;0
289.9396132;1
526.3885443;0
32.17779224;0
142.136486;0
352.9456632;0
262.563397;1
328.5791982;0
184.9368632;0
184.8978895;0
236.6585247;1
443.0341167;0
215.5465207;1
525.5297895;0
330.1344534;0
86.89115446;0
302.1050469;1
313.3185045;1
91.50998269;0
417.4820525;0
494.1860529;0
404.8931877;0
133.1428033;1
375.1786542;0
229.6371295;0
274.3202616;0
226.7064642;1
219.7725511;0
275.6378808;1
202.1400614;0
17.8510448;0
458.4973151;1
255.8749751;0
356.5074363;1
250.7723349;0
104.5954794;1
257.5468473;0
215.9725408;1
2.038580894;0
294.547211;0
199.3868074;1
258.9891639;0
181.377192;0
21.98353293;1
371.9418426;0
311.1935294;0
482.3282275;0
294.5263741;1
8.632842269;1
500.4020765;1
131.4271912;0
438.7779692;0
26.05342408;0
554.3594549;0
314.1645106;0
118.5879808;1
6.955906805;0
116.9896889;0
33.33830207;0
445.8630609;0
146.0105808;0
429.2740628;0
211.5992771;1
265.0974173;1
356.8854884;1
236.8759737;0
284.0765285;0
438.7924426;1
30.48941177;1
552.1690253;0
217.8130267;0
558.1216021;0
15.86250821;0
276.7613974;0
122.7556468;0
279.2023592;0
246.5126236;1
240.0439113;0
193.966538;0
7.13155301;0
548.9359084;0
334.1518951;0
19.20515125;1
375.5207312;1
341.407419;0
190.5954386;0
87.40910429;1
219.9640437;1
107.1826106;1
46.55317866;0
155.466464;0
389.7799505;1
197.2187117;0
227.2509128;0
80.03641599;1
286.109499;0
296.2837488;0
432.5075627;1
282.2591177;1
481.1417714;0
188.5884659;0
272.1809738;0
56.59187888;0
75.44061892;1
327.6040558;0
228.8425727;0
199.9939477;1
123.025898;0
86.78500241;0
208.040765;0
295.6006551;0
434.3158289;0
496.6323348;0
288.2610512;0
352.7301697;0
166.5783674;0
18.20152714;1
555.9125178;0
31.35873462;0
451.2163769;1
185.9605129;1
362.9780659;0
327.3376111;0
247.0657431;0
158.8319715;0
239.0419961;0
153.6401017;1
229.0469188;0
139.5703891;0
180.9424335;0
129.2158298;0
236.0911681;0
519.4049613;0
462.129188;0
136.8652837;0
565.5598038;0
355.6111286;0
96.83997836;0
350.1649729;0
77.31347426;0
386.1783493;1
436.5672468;0
454.8049069;0
93.40242348;0
135.7626091;0
299.5400222;0
258.6567224;0
381.2100581;0
119.7893157;1
268.0004242;0
134.2739346;0
439.5426072;0
349.668584;0
422.5958774;1
134.5069994;0
474.7586416;0
171.4843631;0
385.4115792;0
613.1445557;0
365.4298158;1
589.7598924;1
121.7329853;0
231.4285653;1
180.8242432;0
419.5858013;1
24.85043512;0
11.12365624;1
516.9342797;0
187.8218461;0
305.288686;0
80.09692631;1
341.1629629;0
144.6397374;0
180.7074488;0
143.263321;1
487.7657479;0
35.2732292;0
447.2883111;0
566.8518661;0
79.530093;0
554.1283289;0
458.5485645;0
156.6827211;0
74.68982038;0
407.3654126;0
300.4390379;0
431.3387075;0
276.917627;0
298.7052672;0
266.7151631;0
401.6521426;0
200.6158228;1
220.6757666;0
123.0167974;0
196.1197825;0
152.1210341;0
145.3951287;0
287.7032372;1
43.19164436;0
391.2751996;0
401.1483835;0
78.12584623;1
382.4305328;0
48.40597019;0
229.7847543;1
355.8147108;1
98.53125506;1
142.9270042;1
549.9537599;1
177.1133774;0
299.8533544;0
180.3378722;0
316.0210614;1
193.7625029;0
221.3622657;0
109.4948553;0
6.600850281;1
35.41771224;0
204.0160963;0
108.9911867;1
341.7421451;0
182.9111817;1
398.2890331;0
217.0610775;1
173.3993038;0
446.5785221;0
272.0357117;1
167.7104025;0
543.7751275;1
406.137505;0
174.5200329;0
156.5899886;1
251.9367725;1
313.9065787;0
97.31372979;1
260.2577945;1
325.7728766;1
275.9854994;1
491.9597396;0
183.8198006;0
459.9841856;1
190.041908;1
125.1552818;0
97.58208009;1
113.9505634;0
483.6249906;1
120.6471986;0
360.4372247;0
219.1370128;0
654.1013156;1
76.1295508;0
139.9869564;0
9.96866089;0
230.7293495;0
180.2420067;0
21.13925066;0
532.2397717;0
245.3680882;1
502.6828493;0
121.4745918;0
455.490928;1
224.9746883;0
216.2613901;0
462.561885;0
318.8316279;0
83.47748532;0
366.1464838;0
201.3049407;0
48.03050891;0
478.7463686;0
258.2558921;0
584.2197944;0
307.9106069;0
57.44821478;1
352.7739935;0
194.8553746;0
656.9110268;0
28.29279324;0
425.2065622;1
111.8281395;0
307.8720464;0
459.7205157;0
25.68675043;1
418.171834;0
104.3891582;1
328.2257898;0
253.147769;0
185.0764422;1
140.0159772;0
440.5248234;0
204.7294243;0
495.0532689;0
240.9615751;1
121.3323327;1
323.0491853;0
246.2633864;0
309.0730807;0
196.9497121;1
742.2105475;0
318.1901384;1
338.5290095;0
239.0413627;0
176.0898946;0
151.9007844;0
148.8977047;1
567.2900593;1
56.6540424;0
318.4903842;1
600.8460424;1
146.292033;0
263.870741;0
15.37956792;0
18.52163035;0
339.304859;0
462.453074;0
468.2219011;0
150.1368294;1
638.6502054;0
11.18090669;1
495.7159703;1
158.557323;0
7.021374393;1
350.1990967;1
134.1557821;1
319.654123;0
110.615052;0
369.4053034;1
7.590791348;0
410.6263811;0
449.2258839;0
287.7810659;0
561.6612917;1
228.3687582;0
63.21496202;0
508.7228363;0
8.502672536;1
336.886818;0
43.93413746;1
359.6210997;0
334.5014363;0
281.4611379;0
168.217666;0
117.5550891;0
384.4514516;0
121.386916;0
265.7030592;0
560.6113031;1
174.4573133;0
286.9629783;0
379.5308581;1
415.6166492;0
348.6151087;0
373.2724076;0
294.8136047;0
18.6418908;1
286.9475474;0
380.0124222;0
146.2710582;0
540.0094897;1
3.525000901;0
579.4750688;0
473.1703928;0
254.6304079;0
351.5899154;1
306.5340735;0
448.3080678;0
334.5186646;0
725.2038261;1
223.2886529;0
211.2730701;0
262.9692998;1
58.12759362;0
84.1331429;0
249.5626279;1
125.1109836;0
159.7797169;0
113.7372532;0
369.6907641;0
432.6203717;0
580.9790776;1
217.6248441;0
260.346208;0
544.4111128;0
202.6627579;0
432.0749701;0
111.9406189;1
238.4264409;1
363.491561;0
193.8406702;0
4.659126417;0
15.16137005;0
537.9281746;0
129.6509856;0
566.0124694;1
154.2323522;1
521.472945;0
513.3841364;0
81.17448856;0
9.663181578;0
17.43884418;0
268.2589795;0
272.7582114;0
305.1720638;1
625.397519;0
396.0087304;0
166.2127607;0
252.9166432;1
315.4022267;0
177.2579923;0
199.7323413;0
155.9886868;1
343.7408397;0
386.9542188;0
512.1938962;0
64.83493441;1
195.605071;0
394.2790881;1
35.63536519;0
494.7987425;0
466.3039651;0
444.3217613;0
478.9802438;0
451.8279695;1
193.033368;1
239.3049553;1
226.8616662;0
1.277965385;1
400.6167405;0
302.7641254;1
502.9023926;0
290.0728424;0
180.4232425;0
329.231918;0
353.6029861;0
186.8122853;0
354.6412926;0
174.2071162;0
375.2235647;1
203.3146076;0
746.1929368;0
281.6409351;1
210.7954013;0
25.0839797;0
21.03367128;0
326.1693508;0
412.6610104;1
517.1978728;1
79.15835021;0
57.2442844;0
5.528139047;1
216.1689725;1
172.8631295;1
79.5358177;1
259.669182;0
227.7683245;0
148.7732905;1
416.8907507;1
268.2963289;0
321.6440217;0
349.7019385;0
199.6169774;1
259.7538202;0
232.9245463;0
434.0992071;1
132.3554354;0
543.358227;0
190.6421464;0
503.1581144;0
488.8230384;0
22.64739788;1
278.7312036;0
389.7236531;0
538.4361328;0
283.2847864;0
471.4352512;0
297.7254773;0
35.14764045;0
2.041116342;0
231.515273;1
217.736575;0
292.7959188;1
222.9436394;0
140.9006064;0
392.1974495;1
212.7717274;0
428.2325598;0
389.7030878;0
195.0234802;0
98.70423483;1
40.70716195;0
595.4907822;0
232.8052747;0
596.1945882;0
321.1265659;0
480.3564522;0
424.177741;0
89.87854855;1
251.98114;0
102.214063;0
231.8305274;1
403.0654184;1
31.33130507;0
227.6703588;0
595.6519664;1
101.4587443;0
305.9914637;1
389.3116284;0
247.7770696;1
434.5145451;0
597.7483453;0
693.3914386;1
212.5702302;1
243.2195505;0
257.4053513;1
219.9407681;0
44.95475613;0
309.0443174;0
81.25447459;0
154.1968686;0
128.4028309;0
44.41457145;0
407.9706353;0
161.7021757;0
254.8574509;0
196.3923007;1
730.7830945;0
171.7965962;0
380.6576458;1
174.9953559;0
234.5426316;0
97.90461851;0
77.06920471;0
334.9417697;1
156.7254951;0
58.77996055;0
385.1645136;0
451.8636546;1
180.4698209;0
282.2641147;0
237.274171;0
254.7354279;0
567.2744535;1
282.8361325;0
253.0045329;0
407.2990151;0
390.8007678;0
2.745379843;0
340.7611834;1
216.7063799;0
289.251112;0
471.1172997;0
93.38809088;0
256.0750798;0
532.4986531;0
52.55738071;0
416.6552604;0
387.1040197;0
113.8438822;1
52.89212152;1
76.93880514;0
508.4372101;1
209.1076239;0
309.4433036;1
454.6681526;0
423.0793368;1
298.9821328;0
317.9796389;0
287.5850083;1
371.1334399;1
312.8950239;0
319.7313276;1
265.5653725;0
1.430459316;0
280.7377266;1
650.8774904;0
25.21638819;0
271.3146238;1
78.38669127;0
20.57384923;0
365.6415846;0
49.2010791;1
542.9451035;0
103.3099557;1
453.6945238;0
323.9476865;0
361.3574151;0
157.4303741;0
326.6410161;1
96.86939545;1
302.5417375;1
168.3025097;1
248.8608612;0
532.8299792;0
278.4978111;1
129.699011;1
548.4820197;0
176.6714276;0
64.14415607;0
267.8320343;0
128.54749;0
60.02253676;0
213.7299736;1
4.183142699;0
534.5632916;0
263.1106959;0
68.21232327;1
215.6449182;0
374.1417978;0
244.1675528;0
153.3847402;0
171.2325941;0
233.5713236;1
93.62266784;0
228.4460868;0
583.5652697;0
184.7197481;0
431.9576243;1
425.6621261;0
157.2878759;1
134.815157;0
280.7810229;0
291.9865848;0
289.3735601;0
430.0105259;0
490.8190255;0
102.3087454;0
55.98585362;1
279.0556681;0
274.7268962;0
271.9523203;0
123.5810643;0
179.0373719;0
355.6414625;0
268.9024986;1
292.1709401;0
667.5609967;0
229.9915496;0
236.8430073;1
69.0638826;1
190.9013786;0
321.9852197;0
15.02856248;1
187.6139961;1
520.5093935;0
756.8052507;1
582.6312343;0
239.9197698;0
368.4968407;1
113.6039529;1
4.059424572;0
260.3990603;0
564.9937428;0
470.4529983;1
376.2974178;1
290.8391356;0
133.3118017;0
196.1139558;1
126.4356727;1
396.7068441;0
505.1081934;0
111.3492431;0
94.90372986;0
333.3220333;0
489.1540933;0
600.8147219;0
362.2524927;0
388.0413679;0
170.8613114;0
211.1288295;1
235.9934103;0
166.0748643;0
373.6640915;0
379.2735117;1
403.6436867;0
477.5276609;0
63.14601022;0
290.8865906;0
116.972807;0
184.8218697;0
45.35822598;0
118.1072458;0
282.089605;0
685.7485074;0
836.4368184;0
235.1559198;0
424.1381058;0
193.4446621;1
172.762753;1
180.3489042;0
536.3993325;0
155.3296886;1
81.44783654;0
580.9259134;0
259.8890336;1
225.9869319;0
449.6885917;0
99.35001849;0
170.3916958;1
113.7888723;1
194.9981194;1
700.4136576;0
412.9361558;0
393.5196569;1
380.7437091;0
176.662346;0
14.86449664;0
307.24635;1
244.3482861;0
247.5275543;0
530.8103062;0
418.3406177;0
299.1259143;0
675.7963556;1
53.89997205;0
477.2334256;0
14.34720773;0
131.8418751;1
240.1045562;0
239.976283;1
372.834147;0
39.71777747;1
518.1805239;0
512.5609469;0
128.2484247;1
29.73078534;0
357.81496;0
351.3707061;0
18.84247331;0
84.51798801;0
98.51594947;0
394.9722818;1
177.0907094;0
560.4867813;0
473.81343;0
447.8229221;0
297.642822;0
51.33372294;0
215.9745618;1
288.2698487;0
342.0561697;1
265.8952939;0
411.6348584;0
530.7729056;0
432.2452402;1
264.9007338;1
211.4298066;0
246.4871234;1
3.948509956;0
435.4552299;0
194.9761317;0
227.790572;0
634.5950091;0
69.09323046;0
427.3909697;1
18.96769429;1
308.5006279;1
282.4578727;0
109.9311138;0
125.7381907;1
203.9283633;0
422.6786183;1
145.9778357;1
417.6345948;0
595.1349241;0
131.6969957;0
346.0396987;0
22.04093612;0
253.1868038;0
253.0828665;1
267.9581122;1
231.7801262;0
727.6577953;0
281.9443566;1
592.0145564;0
294.4347534;0
121.3717967;1
55.03156342;0
309.9974881;1
201.9434106;0
217.77252;0
515.7006907;0
559.9494258;0
468.8532487;0
345.257876;1
71.81545538;0
412.9598505;0
86.83581608;0
26.95981879;0
93.34374047;0
459.0611476;0
374.2231164;0
589.4952328;0
325.0332455;0
311.8852722;1
307.6946513;1
142.4115708;0
162.9119376;0
99.01180425;0
199.9203349;0
468.487492;1
639.1047401;0
376.5406743;0
61.77049998;0
408.1011778;0
325.1589403;0
220.8454088;0
266.4182901;0
169.7148833;0
271.1793222;0
120.4496374;1
566.2512136;0
377.6198674;0
268.9161274;1
120.3223497;0
548.1044759;1
233.1236508;0
165.1781057;0
124.5332104;1
363.5378805;0
128.5867677;0
204.2939307;0
397.1312714;0
464.0371843;0
503.8454335;1
427.3400079;0
30.11572195;0
383.046844;0
395.5064373;1
498.3729411;0
185.5321177;0
279.8536785;1
408.9917129;0
241.2997812;0
73.06243453;0
257.3426401;1
164.3602251;0
39.58840601;1
343.6680561;0
328.5629198;1
85.8732227;0
174.4460217;1
381.9478761;1
230.3922633;0
538.8223241;0
87.88691913;0
46.3171119;1
76.10339276;0
40.68386219;0
348.0460566;1
609.727361;0
542.9749358;0
512.3041819;0
266.5194415;1
83.73039942;0
241.0489518;1
269.8055329;1
126.7432812;0
33.81809198;0
128.0400506;1
390.7078408;0
333.054631;0
203.927225;0
90.10061528;0
568.1703631;0
261.8504045;0
29.80652733;1
109.9581557;0
107.2739162;1
374.3354221;1
318.0945391;0
706.9084649;0
468.0492792;0
132.2366091;1
155.9053162;1
447.973385;0
340.3364764;0
270.4501284;1
313.0784073;1
285.1734933;0
165.1663296;1
310.6957011;0
442.1134834;0
431.8187946;0
256.2135753;0
29.493176;0
253.4010069;0
99.18025253;0
183.9312646;1
130.1360548;0
302.6008715;0
314.5836091;0
707.1322454;0
620.6182408;1
223.2386599;0
395.016838;0
117.2620657;1
52.52077714;0
298.5842552;0
166.3287737;0
391.1164182;0
369.1276096;0
129.7214171;0
177.3624435;0
136.6622868;0
157.082921;1
36.9491811;0
380.375432;0
332.7618087;0
554.942555;0
199.1131685;0
554.3384985;0
146.1266506;0
366.3987383;1
463.8515604;0
35.8118649;0
190.7155861;1
214.2336916;0
5.011111637;0
254.6958364;0
122.7700978;0
278.2543901;1
763.0326392;0
67.64841454;1
228.1344053;0
181.7506795;1
321.8477272;0
9.620213068;0
187.7032541;1
382.5174196;0
328.6512974;1
603.5232903;0
387.8486346;1
292.2159675;0
106.913158;1
129.2725583;0
88.23449958;1
100.0281676;1
100.6362999;1
386.922668;0
444.9587261;0
335.5384452;1
322.2452656;1
389.3837562;0
334.5275589;0
67.61397504;0
0.409091318;0
416.9840204;1
253.0296687;0
572.2209197;0
332.2407498;0
557.0262003;0
234.0657137;1
35.44966806;0
354.6053193;0
135.7715607;0
71.09045827;1
77.41341225;1
34.50018224;0
112.843513;1
458.9495248;0
598.5181726;0
87.86113995;1
341.6623397;0
374.3871754;1
194.8668388;0
336.0435026;0
474.9230384;0
136.5695719;0
564.8656141;0
53.24896209;0
515.7700823;0
246.165677;0
392.5558893;0
132.9012427;0
173.8630526;1
280.3605512;1
183.9705172;1
264.2472098;0
3.962486675;0
295.6735383;0
248.1760091;0
374.1002325;0
227.97702;0
350.7865894;1
317.5786814;0
569.1440878;0
50.30966279;0
456.4807681;0
289.6693198;1
552.3924085;0
357.5257889;1
285.6316801;0
375.9616809;0
219.2621201;0
33.85061026;0
260.8827166;0
165.6813965;0
146.2954773;0
650.0938911;0
102.7831441;0
72.93308429;0
325.0178645;0
414.8075327;0
417.5322022;0
143.7589566;0
264.932675;1
547.7623838;0
259.0669252;0
547.7526736;1
421.128847;0
285.8946627;1
118.3821912;0
112.0257298;0
118.776556;0
125.5399969;0
86.87979385;0
535.2356935;0
23.58821418;0
368.2759334;0
87.16715996;1
200.2932541;0
505.0498929;0
30.88977463;1
61.06364822;0
517.4626338;0
309.3968983;0
249.9016068;0
600.4458547;1
273.4153226;0
170.7504602;1
208.1120172;1
197.7074378;0
114.715748;1
307.2696019;0
126.9239709;0
345.5268085;0
724.8527024;0
240.3630659;0
116.0075681;0
301.4979005;0
176.0588479;0
264.4231493;0
216.8439303;0
58.33693801;1
6.938623101;1
450.041897;0
121.6496545;1
587.1731393;0
251.502535;0
344.1646663;0
162.027952;0
383.7948243;0
223.3830786;0
5.757575032;0
50.22844121;1
500.8273823;0
656.5763737;0
334.5449255;0
317.61688;0
485.0512751;0
14.99984123;0
160.5546618;0
380.6792989;0
476.6815463;0
208.7409142;0
593.7541299;0
442.002649;1
152.7488487;0
157.705248;1
260.8255408;0
260.0581396;0
151.8359959;0
183.261324;1
138.168458;0
261.9196931;0
0.118633262;0
688.8208099;1
378.9332707;0
504.8202669;0
262.5341898;1
80.82838701;0
53.5832265;0
212.7169817;0
207.0681456;1
331.3936717;0
98.0940202;1
657.3993031;0
319.1379878;0
419.1783868;0
73.32471455;0
207.3075548;0
154.0452961;1
285.4910568;0
576.001876;0
545.0485036;0
447.8460055;1
74.75836454;0
382.1223074;1
104.0999076;0
409.8319857;0
144.9195757;0
52.44742014;0
36.09167978;0
510.511225;0
139.0399937;0
499.002892;0
854.4639749;0
94.64273345;1
249.2247494;1
208.8633699;0
261.854889;0
213.5645541;0
314.8978844;0
46.07941627;0
342.5534228;1
367.1960842;0
68.17255469;0
326.2680173;1
43.13603824;0
105.9123547;1
264.5306637;1
177.5817888;1
693.5397604;0
209.0648114;0
425.4157592;0
258.6773089;0
81.17792026;0
105.8626902;0
20.52694545;1
222.2659671;0
242.8248348;1
269.3185265;0
108.8123572;1
490.6373704;1
203.8868035;0
242.5719653;0
415.4387407;1
0.365770318;1
525.506531;1
127.7074408;0
488.5620207;1
310.723167;0
717.4863407;1
202.0503572;0
131.7455189;0
374.9304506;0
194.9019602;0
169.0791419;0
502.4414542;0
9.746204133;0
739.9373965;0
353.1323844;1
199.4628848;1
218.1137304;1
382.6056449;1
89.61504278;0
110.5285389;0
173.8319206;0
435.0092838;0
173.6772808;0
88.99419225;1
347.7280261;0
254.5065798;0
9.128824658;1
111.7625628;0
306.5935632;0
209.3092075;0
86.2303099;0
16.48796849;0
849.3138272;0
191.9900785;0
403.566346;0
427.3333807;0
16.56617522;0
112.157457;0
163.5936566;0
393.7805635;0
220.2931057;0
185.5725528;1
41.57784712;0
593.4220113;0
351.2781971;0
307.5182983;0
279.1824401;0
268.0205217;0
213.282396;1
70.30702148;0
474.9684554;0
516.897178;0
369.2458662;0
26.14629112;0
95.89475992;0
281.0185405;0
324.6091138;1
283.1142151;1
394.8352477;1
103.7360349;0
103.321611;0
540.6045344;0
741.5283463;0
115.966731;0
240.684052;1
264.1854333;0
19.42344176;0
563.401426;0
23.14864425;0
445.2359257;0
242.8596425;0
39.41186262;0
205.9257989;0
409.7615314;1
330.6843662;0
277.4348726;0
231.6795563;1
187.3357916;0
22.32984576;0
42.09147832;0
111.7642226;1
466.9031579;0
754.7120215;0
198.1103081;0
315.5569353;0
449.9287465;0
60.52067794;0
323.9860419;0
239.1640525;1
329.3599097;0
284.1873552;0
361.8918415;1
332.5803093;0
511.7221072;1
350.4083176;0
38.48073519;0
123.304207;0
464.715376;1
297.046875;0
181.669579;0
291.2077883;0
497.7883683;0
479.9001424;0
78.46635798;0
252.0628166;0
310.058204;0
226.8591396;1
72.87683832;0
230.7785166;0
658.2790552;0
98.09922758;1
622.4014032;0
15.3766571;0
620.1571159;0
285.7572631;1
241.6519808;0
279.5447802;1
368.0632986;0
84.47558267;0
188.3134407;0
92.49862109;0
58.38123813;0
172.2779018;0
741.5652033;0
243.5053018;0
460.2864913;0
32.92060324;0
285.0817003;1
44.59710969;0
233.4536423;0
206.270965;0
379.8772138;1
82.48709682;0
216.6845529;1
273.2831534;0
39.25975659;0
140.6249531;0
410.0680162;0
91.28696323;0
731.0640864;0
61.32740442;0
438.7588038;0
215.1868272;0
316.2408736;1
161.497154;0
172.9350956;0
309.398937;0
372.6992141;0
6.947506394;0
337.2168897;1
178.7287522;0
262.8866606;0
612.5846642;0
337.3833925;1
34.59536043;0
35.16546448;0
401.1214783;0
43.62039043;0
322.269191;0
372.9980872;0
192.0435922;0
180.2849846;1
463.8090858;0
461.8237915;0
27.57383039;0
458.4637785;1
293.0738035;0
312.2201409;0
230.5749918;0
609.2362892;0
249.8196182;0
291.731272;1
527.8416131;1
187.3629762;1
241.601396;0
251.7833945;0
213.4752045;0
428.1061756;0
56.52376493;0
1.617072505;0
54.95473045;0
328.1579076;0
337.0288743;1
307.1817933;0
130.2767833;1
458.0410335;0
289.1688428;0
318.096718;0
323.2121279;0
546.1703835;0
428.0609058;0
149.8150857;1
93.87383469;1
300.847213;0
16.07032983;0
97.21349202;0
140.6780253;0
160.9531913;0
233.5521781;1
109.0330546;0
399.4812242;0
433.2794511;0
483.4103806;1
273.4719036;0
379.6443305;0
68.43174978;0
547.9708922;1
403.8289833;0
360.7031474;0
196.3363194;0
43.82050678;0
178.1008806;1
288.6626437;0
367.2137706;1
145.7365283;1
425.1483628;1
203.9781038;1
156.4768456;0
537.6691734;0
139.5747874;0
287.1068116;1
426.504009;0
303.4451648;0
40.24680533;0
167.143929;0
241.6165787;1
557.920159;0
268.7754035;0
518.1947127;0
100.356191;0
165.8605573;0
40.27810964;0
242.2739808;1
443.8881107;0
18.19777116;0
175.3336017;1
170.2947762;0
453.4192875;0
182.8138525;1
121.8049291;0
244.79901;0
0.883863872;0
212.7031548;0
397.3778251;1
288.8373764;0
250.9848067;0
339.006501;0
804.123866;0
250.677409;0
277.4237187;0
238.8904514;1
295.8311294;0
267.6184476;0
2.634751455;0
106.5993665;1
236.6718084;0
57.57138095;1
141.2915569;0
331.5344587;0
149.9238172;1
519.3843594;0
158.7286832;1
896.4013538;0
126.7453441;1
417.886164;0
13.739661;0
247.582082;1
60.02350878;0
241.1883661;0
210.4286434;1
454.9977582;1
269.7444759;0
23.07965905;0
124.1395275;0
143.043957;0
357.9255964;0
163.9955151;0
163.7269939;1
392.0702403;0
399.7298538;1
146.344577;0
381.0818532;1
420.6191056;1
127.5155001;0
181.449525;1
314.4030979;0
433.0432781;1
286.1441233;0
243.9662659;0
273.1495848;1
485.3627295;0
84.62974863;1
197.3692898;1
99.20865157;1
192.9513855;0
119.5706807;1
278.8797262;0
10.55361565;0
86.9116713;0
254.1351047;1
260.8350455;0
331.33778;0
6.410995895;1
213.4214177;1
152.6111427;1
352.1109887;0
140.6928208;0
217.5147768;1
462.8221285;1
706.0054425;0
19.32815727;0
183.8816419;0
280.40427;1
131.1423112;1
236.8748175;0
531.843746;1
249.4333905;1
99.96316179;0
503.0328011;1
578.7701965;0
755.3138646;0
216.339537;0
225.3585485;1
124.4040228;1
11.78520586;0
238.4932454;0
23.76683965;0
273.3974633;1
174.5511684;0
226.2218657;0
335.0028131;0
586.639245;0
176.1331735;0
145.1145626;1
485.1017344;0
279.4975965;0
307.2599459;1
701.3199553;0
252.0894553;0
86.13847395;0
4.269332017;0
236.9516684;0
273.4061632;0
211.0764163;0
244.7398271;1
63.97029207;0
194.8613095;0
528.6120261;0
249.5073307;0
254.9884631;0
266.7538756;0
52.3690354;0
385.442985;0
320.5213892;0
614.4012105;0
26.85258091;0
15.83122578;0
404.4203478;0
194.8949496;1
150.2824735;1
247.5523195;1
145.8435983;0
360.2014923;0
54.98854499;1
275.0453113;0
98.38173031;0
265.7364964;0
316.0033215;0
115.7048287;1
603.5402809;1
146.42048;0
233.7290565;0
183.2647786;0
559.8450968;0
197.9455598;1
203.1260498;0
44.36408116;0
864.8798072;0
118.5282975;0
150.9990177;1
132.7597629;1
104.6303195;0
3.123219497;1
15.32824168;1
