home_team_score;away_team_score;home_field_adv;bet;edge;deltabankroll
1990.23107320563;2008.12208369294;241.188317364825;1;0.161254122774297;2.2
2031.26163966634;2037.20375619003;246.813406309691;2;0.0646993907102262;-1
1816.04295012889;1881.69761131223;242.644133489414;2;0.0212363488978007;-1
1808.39111621875;1930.05729021622;248.228788344097;1;0.00327047663654478;-1
2038.03015165248;2097.62066081095;239.862538566054;1;0.137463443786398;-1
1999.21474861401;2164.76865957461;239.419334904653;1;0.0873729902890937;-1
2008.11727288058;2390.2152528553;242.208740284417;1;0.0381138145294008;-1
2423.6369621008;2042.22738684984;240.564663860181;1;0.0437845670959129;0.62
2113.33918488088;2060.30244952754;241.262162089328;2;0.0453612601626699;-1
2166.17682171642;1984.11545473831;235.194738557252;2;0.048470275533079;-1
1838.1444429943;1986.62743406786;238.172555355821;1;0.113547135694956;-1
1852.83962731194;2118.9216487469;237.266745609455;1;0.129407505525761;-1
1937.34700647409;1895.66015007301;237.94926617612;2;0.0233750402072852;-1
2006.52297304886;1947.66050752805;239.277321973934;2;0.0901338721070127;-1
2146.29081458878;1838.14403810006;240.691281956062;2;0.0175684894394828;-1
2032.64534904548;1966.53838673023;241.500408175881;2;0.073915817081608;-1
1843.15189922796;2099.67048273506;244.484766031895;1;0.0955120541746305;-1
1991.80043033068;2180.92676248318;242.557901303795;1;0.0932822556520255;-1
2012.18437615381;1806.10492476;242.767174090367;2;0.0251238989251899;5
1959.44760141349;2032.00552129894;241.784698515149;2;0.0275530730318773;-1
1984.56182382315;1848.62347720287;243.367830875867;1;0.0321531046479415;0.91
2415.35007320442;1863.78012439952;244.274646159023;X;0.0185068117188459;-1
2074.82949052439;1994.03621744928;243.0427346912;2;0.143875945202879;-1
2196.06593475102;2174.09234138297;246.614053491524;1;0.0539208451207236;1.25
1873.40857499769;2010.99863459955;244.755838044142;1;0.0642310462777598;1.9
1824.61022522924;2049.6660431832;247.691074352437;1;0.139686694536008;-1
1991.29330883849;1988.8035245217;248.007504942805;2;0.0112029008964161;3
2113.10376597801;1986.22051804161;245.747647397638;2;0.0509389307994926;-1
2410.1608215174;1945.55006347522;246.878066744153;2;0.0168121850294702;-1
1873.45493873122;1803.27618033567;247.455910765298;1;0.000774721415047641;-1
1953.55493391126;1901.8950605952;246.701078188364;2;0.110567208043127;-1
1975.33658182552;2087.75731287643;243.507072625262;1;0.114781079284199;-1
1971.34196530769;1851.57938975175;245.98793741535;1;0.104507700249046;-1
2155.79860762649;2008.38887503971;240.606065921611;2;0.0304653666311672;-1
2184.02963336002;2023.46547953855;241.705556440953;2;0.0407328420407916;-1
1863.53084470257;1945.28942454601;242.776865460256;1;0.0044453036569363;1.3
1991.19736862364;1968.34517288749;244.379668895001;2;0.0551343482142987;-1
1922.36026282406;1854.49983960141;243.735376774859;1;0.0449913812487817;1.1
1812.07396212478;1963.23236756356;244.993527626063;1;0.00158445560624765;-1
1952.77351647518;2427.28200114221;246.03356326043;1;0.0586794135457622;3.75
2414.21094612209;2214.10911433326;246.542581338663;1;0.0324804232412527;-1
2061.92543216546;2160.74227241584;248.287684118823;2;0.00371521793445301;-1
1982.04755993422;1973.7926835742;247.205324614519;2;0.0594016353759478;-1
1913.74024069468;1898.99036522208;248.587531249865;1;0.0193496853499157;1.1
1997.53927713115;2160.56978359667;249.951978512375;1;0.0405678877855141;-1
1979.39224367848;1807.2949549481;247.918295326609;1;0.05195467781676;-1
1969.71558574258;1992.70498390235;249.73552591966;2;0.00316768707765941;2.75
2168.65988557062;1949.23611211457;246.955165804494;2;0.0808045900742347;-1
2218.70708244578;2014.12273293576;247.905519009199;2;0.0729470585128295;7.5
1959.09071300757;1815.33258391067;246.629977960094;1;0.0376196624768662;-1
1999.18158004179;1977.49751346094;245.535209552105;2;0.073320725287756;-1
1804.54284144603;2367.13343786883;244.890945637326;1;0.0703063075719919;-1
2364.23772435651;2127.36038324307;245.059579581204;1;0.0326464187552953;0.75
2055.60221378572;1882.03241636372;245.982039254204;2;0.101542677094789;-1
1998.96911159849;1815.56346937119;247.019800486201;2;0.00742003101311756;-1
1958.35202034934;2157.85650829338;248.036807146487;1;0.109602050916628;-1
2028.09505691421;1919.8558571955;247.915624973891;2;0.0695125867611306;-1
1937.81024194922;2181.87762059999;247.079744805645;1;0.0480791735364516;-1
1980.36134275106;2248.68617657374;245.08727568544;1;0.198940033291696;6
1869.53067051398;2049.2939009789;247.145353247868;1;0.186779556819189;-1
2196.11441686977;1919.70008853715;246.977295171082;2;0.0252458067974423;-1
1942.09948207718;1966.22885365028;247.828261026767;2;0.0535511259701972;-1
1981.30144639022;1864.62275711034;247.283147648883;2;0.0206260712779416;-1
2099.85761637829;2007.46565970032;248.431225092909;2;0.0859004689678398;-1
2180.28407811488;2165.66103427464;247.566250829882;2;0.018866076756302;-1
2336.46589573938;2075.56272200988;248.933279701989;1;0.0448606749347633;0.75
1760.57730641857;1931.9696642994;251.196141880987;1;0.013497373857438;-1
1942.44797962762;1901.69227436183;249.394992191257;2;0.0468547474686213;4
1998.70109819184;1998.876928058;248.090151839349;1;0.0524139026803963;-1
1949.96455048713;1960.97718377514;247.489472512619;1;0.026423423141752;-1
1937.22915854904;1979.91148977588;246.064026998914;2;0.000550879898863377;-1
2124.49114391508;1958.65467136858;250.907989966691;2;0.0486429007404038;-1
1955.95281619278;1926.09501093148;251.951154135597;1;0.0292527122278616;-1
1942.43739665044;2190.9944121158;250.299894135663;1;0.100413638012477;3
1974.06340151921;2316.67347574291;252.295536945881;1;0.152178843829815;-1
2172.32773559389;2112.71446555999;250.07070494353;2;0.0293123961726561;3.75
2367.75309063289;1867.79995255564;249.707017269432;2;0.0454880680419613;-1
1792.22695343196;2036.76076331633;250.239266141475;1;0.130364600092905;-1
1979.06875649627;1969.98089507873;248.371070340842;1;0.107752279718925;1.6
1973.15262696776;1974.28171634697;249.748760427319;1;0.011389010537922;-1
1925.55457981164;1972.42081661042;248.351043638487;2;0.0290178322649029;-1
1955.35064104774;2144.81337109775;249.857718551928;1;0.0495454156106899;-1
2024.71087992403;2106.61148756104;251.484363318837;1;0.00922646931726823;1.3
2140.22691088668;2014.43680339949;251.218596601594;2;0.0494194167551487;-1
2140.37031263747;1947.7264590682;250.225002742657;2;0.0604283843653072;-1
1910.07124871981;1792.78148345566;251.893168964125;2;0.0188051343706697;-1
1857.05793900594;2001.04973948267;251.030591764915;2;0.0907415390963899;-1
1985.05805207627;1936.41361233922;252.764580277806;1;0.081050805700279;-1
1998.36028083434;2347.01356920707;253.066642088235;1;0.0947749581792096;3.5
2170.58542054465;2025.22496472991;253.448161595597;2;0.0267629451713893;-1
2359.79189988963;1803.54717311621;254.52627129283;X;0.0413289307657083;-1
1971.93838235492;2036.73790882722;255.30447797728;1;0.245123548031595;-1
2031.5048523141;2136.47864579308;253.771937586783;1;0.109814273429411;-1
1926.42523642021;1890.05981110935;252.139701745534;2;0.0252254635913665;-1
2074.32956386886;1920.34844822874;254.991889576388;2;0.0874720502526712;-1
1798.78177175405;1930.3552569966;254.549090032062;2;0.0573123417413824;-1
1922.0712368189;2357.47497126337;256.244049911112;1;0.0966410102344847;-1
1882.42170950029;2149.29597586231;253.803491364379;1;0.13464351200306;-1
2395.65433084785;1909.94061003991;250.39906171448;X;0.0644603231202773;7
2087.60712033152;2208.38257385633;248.947133512531;2;0.0276831730500222;-1
1904.64384015272;2155.10335677421;252.43586737926;1;0.0380415826770214;2.2
1918.87685848745;1969.27706380291;252.726505942779;2;0.015554221360698;-1
1859.72511568546;1934.33040407661;252.231205631239;1;0.00404619721930155;-1
2007.00167739149;2009.08425226412;251.794296982381;2;0.0233928799938257;3.2
2164.84467881412;1780.41290354574;249.450297786114;2;0.0364148712186171;-1
2125.19765975579;1850.85091577983;251.118415164913;2;0.0424692101235095;-1
1966.46920665227;2096.47676430502;251.965913382015;1;0.084021876742054;-1
1925.52602811538;2373.7979247016;248.629418120901;1;0.0978688889535678;4.5
1990.12739844711;1980.47786196098;251.663357705149;1;0.018258191446181;-1
2211.42000397029;1934.18641664722;250.294356606342;2;0.0557290636783262;8
2339.99341194935;1981.96060173629;250.408567390043;2;0.0433247325214697;-1
2068.83662319199;2166.70503826309;251.125763746589;2;0.0464709274462772;-1
1924.32420448902;2175.13812137645;250.747239659811;1;0.182770510327227;5
2027.77593226577;2178.9414517518;252.747406352879;1;0.0934272920178026;-1
2151.63638105332;1891.26985144951;251.000004956925;2;0.0468061418923254;-1
2147.394271962;1991.92925333566;251.871284631876;2;0.00567490138326884;-1
1973.6589595825;1860.83898866803;252.932687538739;2;0.0200008883609468;-1
1999.29731900244;2046.87321607507;251.041385153685;1;0.118001093497447;1.9
1961.06326973618;1959.42220292091;252.543412485348;2;0.0598645439412967;-1
1986.79836299608;2321.0629658755;251.928505529879;1;0.12163181886843;-1
2271.86115000655;2018.42295923266;249.627230424458;2;0.0493899625483055;-1
2038.90916706229;2005.08588029621;249.884684317536;2;0.0825110262418029;-1
1839.83262286312;2107.74757522967;251.203725035711;1;0.170052717123942;-1
1929.14715149994;2206.90204169466;250.512735867493;1;0.109513390810127;-1
1963.3381073538;1928.24924887262;251.245497028454;1;0.00785333898373708;-1
2360.90322420401;2156.88331565937;256.446970373335;1;0.0163599082995044;0.73
2054.86509752067;1979.92251808642;252.133622048413;2;0.100298585580095;-1
1783.31429555795;2034.32098408084;253.358638535014;1;0.00591985393795608;-1
1913.86606517184;2136.94061957711;257.408074190451;1;0.0235545559043776;-1
1971.29698716783;1983.23742109999;253.352758676924;1;0.120023841833132;-1
1869.46729782521;2212.4056042983;254.226094446676;1;0.119406153284744;4
2140.36585835869;1973.3283010166;257.977265098589;2;0.0568496961460676;6
2172.57082084197;1777.63800662865;257.322293050148;2;0.0204613856374098;-1
2152.17679441261;1918.98045548582;256.949965424276;2;0.0534548747738573;-1
1948.98597413831;1980.30082825526;255.857939644495;1;0.0396551441375031;1.3
1959.90516431749;1904.2395119664;257.310873121202;2;0.0386605490672545;-1
2036.33086379478;2374.45434998425;258.566048984128;1;0.072599032930276;-1
1962.17082773744;1974.89779635536;256.367808471429;2;0.0818748945362575;-1
1933.21148691733;2050.13619998685;255.776864664747;1;0.188730303239803;-1
2134.45503204119;1962.50586829673;256.242812870388;2;0.0319760360637633;-1
2051.67018480101;1953.18882649431;256.85008584408;2;0.080790472813593;-1
1754.59952534858;1926.57858597005;257.264060163501;2;0.0264858832671166;2.4
1982.88191750283;1994.84405315871;255.476468604998;1;0.151471280833291;-1
1991.3316270806;2155.49955169275;254.067123742219;1;0.0191507375204761;1.63
1891.65469803983;1968.18064838632;255.843317023043;1;0.0922893360054084;-1
1931.80604792407;1960.40195377308;255.40238341525;2;0.00314574231564746;-1
2144.24696284998;1929.55395181303;258.015905299936;2;0.0729124419357118;-1
2067.46663007013;1757.09038024125;258.954840033024;2;0.0294041631033531;-1
1961.92706995419;2385.38607748969;259.731401758484;1;0.110878979081914;-1
2031.50625190058;1944.44804368496;261.622151214512;1;0.0403257729387501;-1
1937.36985237943;2126.54350685889;259.551165321466;1;0.102739026791578;-1
1943.12070341572;1888.81312176462;260.801753229251;1;0.0468275218121944;-1
1979.4418282752;2081.063465522;257.726656619806;1;0.0916545421936642;-1
2174.62356259132;1967.85002549422;252.630147421382;2;0.0706869190539029;-1
2382.75526491899;2120.52344556432;253.59319336951;2;0.0275704572000456;-1
1798.80052507127;1962.92269614267;256.112040223362;1;0.0557227531991991;-1
1967.33692590723;1942.27462791821;254.34100664662;2;0.0507318658573651;-1
1996.42104799585;1906.41498249431;255.66957884014;1;0.0152345841453615;0.91
1902.13031378989;2106.42481232312;256.234426913193;1;0.147218809885418;-1
1934.59040370419;2081.89887210879;254.364094591687;1;0.242330189075544;-1
2122.1213892664;2352.20999705005;253.989463132728;1;0.0501080609565331;-1
2121.38770385455;1971.26797449354;254.456900833737;2;0.0399468322077101;5
2121.22075068273;2181.35340909971;252.0491974996;2;0.0324921371519795;3
2046.58723167342;1892.65910479812;253.390109526126;1;0.0458620182795339;-1
1905.16692791083;1984.7750241144;252.451547652842;1;0.0886836501264665;1.8
1892.46796928353;1912.49137688522;254.026039345222;2;0.0171959542994828;3
1993.23208142553;1995.81326818614;252.594913764116;1;0.0121455438055459;1.1
2214.12843814299;2031.5617573543;246.625300795109;2;0.0806612545147454;-1
2437.17422432126;1859.74484618383;247.644647965153;X;0.0656226716620221;-1
1715.63189112644;1933.48648712619;250.519991913033;2;0.0160617192981481;-1
1963.39104672255;2062.40084715175;248.095755515745;1;0.0754131296868457;1.8
1948.02371686955;2022.8013542762;250.438373776982;1;0.114062922311152;-1
2010.41775035304;2080.62273262276;248.870601428466;1;0.15495179259326;-1
1894.09270365839;2064.64583592487;248.431218271136;1;0.0593145515551624;-1
2087.66536173495;1717.68227553992;249.992990321259;2;0.0492534129608631;-1
2072.75127478284;2215.46621740406;248.693369947529;2;0.000838238004285452;-1
1976.04403098865;1905.11601771462;249.727296204672;2;0.0541002799115413;-1
1932.7802615278;2428.71968903247;250.429962931954;1;0.0963475811438831;-1
1862.96396626082;1983.02717282846;249.556947178886;1;0.0579441978903467;-1
2060.64007318251;1973.93513862449;247.877883465544;1;0.116444521842651;1.4
2109.21662803068;1867.0204303247;249.087009447661;2;0.0530950500061449;-1
2376.95546013508;2065.97482508613;255.083306514271;2;0.0553543319500698;-1
1759.75703796642;1966.79582689654;251.025167507708;1;0.079622846561947;2.4
1901.78101346831;1918.74691588202;252.915312241113;1;0.0261354670939407;-1
1996.3771777355;2112.33833770776;252.341967737787;1;0.0550704550113431;1.7
2003.58417650589;2142.00602205234;254.00428069266;1;0.0434088830300495;-1
2071.28530742026;1903.54031670991;255.864992463728;2;0.100178203042445;-1
2156.76083307718;1998.14388519105;256.894975786091;2;0.0600480326272844;-1
1954.29555025005;1994.48140387448;257.940517782749;1;0.107072194761079;-1
1745.12776710595;2360.40333966996;257.409188681104;1;0.117495502136197;-1
1938.43826257716;1895.00927105663;259.706479834398;1;0.0405519563730932;-1
1858.57382128243;2062.7273481145;258.982942619768;1;0.179775398676433;4
2028.55940753532;2193.8364720029;260.84608330247;1;0.164461056869647;-1
2106.12039613839;2012.12003162664;250.558739455791;2;0.144104930975436;-1
2121.84644963166;2060.21206425417;251.746929040983;1;0.0459250344276511;1.1
1893.19367153133;1982.8189781064;253.001233447037;2;0.0150463110074993;-1
1986.09011344636;2345.19573780771;257.177410952454;1;0.0925445022983936;-1
1975.96476835523;1935.0275439255;254.598378577673;1;0.058187799574595;1.2
1983.70702922244;1923.22616016616;254.923960389769;2;0.0155703196914047;-1
2179.14090650923;1900.48050940389;259.083875745972;2;0.0526346566774788;-1
2399.14174560576;1949.61307014766;259.911051188343;X;0.0377122023580132;-1
2052.24390272858;2188.03297981547;260.491432346768;1;0.0188940189307226;1.5
2057.41387868624;2000.76114799215;262.182177164574;1;0.0704145632201955;1.2
2011.02149514501;1946.05869525822;263.424772863196;1;0.00635561537950491;0.91
1967.0618514324;2063.63779184381;264.647004948261;1;0.062937136110836;-1
2030.22340658816;1982.84796471623;254.516745954323;2;0.094484039382298;-1
1823.72013969875;1964.36248341175;255.616867078578;1;0.0562954317387253;-1
1953.21160167273;2163.26962737508;255.795911674429;X;0.00534492103322265;2.5
1996.45938781419;1999.71926577508;253.902340611622;1;0.16609641350097;-1
1918.076708748;1945.3863813999;256.173913371052;1;0.0222609254741216;-1
1902.88888007512;2158.40901680826;252.509218694769;1;0.0454454029430685;2.3
2324.09831597636;1919.80527380749;255.681691382191;2;0.0184640253262371;-1
2105.21650957461;1906.20170826468;253.357933521373;2;0.0656325259798119;-1
1941.70433056736;2076.22004549491;252.62974496467;1;0.0818658188102214;-1
1986.29261768157;1962.73013482745;254.333890220065;2;0.0694581266019907;4.5
1955.22225449483;1814.36861972037;253.001973178785;2;0.0284587551947763;-1
1979.02942809983;1936.58489429097;254.089862263282;1;0.0587158195810517;-1
2334.80373726461;1985.81784400291;253.282919978625;2;0.0339256962031827;-1
2071.05836720329;1983.03692955232;249.995880166328;2;0.112102983124592;-1
1784.18002693996;2174.14107653529;252.336586917987;1;0.0389249683400607;-1
1945.16944962785;2138.78049425133;254.009244312791;1;0.00265240363324859;-1
1977.66126970879;1942.27774496803;251.197774855174;1;0.0913180019342585;1.4
2037.91699201016;2160.40312908453;252.159953577672;1;0.0580451541333391;-1
1974.3211947936;1940.62797549746;252.510472772348;2;0.0173305051046886;-1
1930.73401325686;1962.59945729563;253.82400335846;1;0.0730191031674609;-1
2159.50410221106;2059.72818510068;255.301337471728;1;0.0991283266017411;1.25
2151.28901753502;2290.58544836352;256.46768192129;1;0.014670379051291;-1
1927.92137387561;1933.12181369708;250.481328445814;1;0.0312200776828203;1.2
1940.084862832;2184.38075205619;254.758533263202;1;0.0885336680121885;-1
1954.68996840697;2007.20841273007;251.886644743423;2;0.0692603782317753;-1
2000.36847726812;1794.08269303797;255.060323411553;1;0.0167610515728217;0.73
1983.89189602122;1939.0986908717;256.019823170877;2;0.0207974289061276;-1
2177.62832068299;1936.72756880161;252.784688382108;2;0.0523360817588374;-1
2340.36690224957;1950.00012446677;251.142802877884;2;0.0167423978771427;-1
2057.90089204624;1969.49597124832;251.812622133048;2;0.062305048581199;-1
1779.8232988188;2150.24130494286;253.686467574303;1;0.109531595185525;-1
1910.83430794529;1993.0817294918;251.396692351367;2;0.005024694438439;-1
2034.62941621805;2212.77645484995;252.980010067137;1;0.113166622597345;-1
2003.77529143884;1928.27196210142;252.793471390019;1;0.0753234418288216;-1
1923.34646845707;2000.92763723706;251.571046685199;2;0.0032743025050237;-1
2053.17723965761;1926.60852883253;251.860453937206;2;0.0822605750416746;-1
2140.91556018407;2288.26402619435;252.979155043136;1;0.0378273538990699;-1
2141.44370209779;2009.1927444597;251.009897266992;2;0.0889229887876456;-1
1946.55460962209;2179.56681779089;251.241707743633;1;0.137255213978315;-1
1976.26688873867;1753.6912413289;252.926527542422;2;0.0497919680448931;-1
1998.2236511252;2313.49073720167;264.469063474568;1;0.142028693998454;-1
1972.64533345884;2030.06790691139;264.59588812724;1;0.0447090417397598;-1
1940.77231577128;1891.3951682913;263.1025456183;2;0.00789135720717207;-1
2060.32977322152;1955.65449344617;266.537922294901;2;0.01809851724787;4
1976.8140178707;1898.28037910639;264.358791544377;2;0.0851694184163913;-1
2186.1966880972;2005.58495151145;265.550464255275;2;0.0926745186829868;-1
2068.45861017848;1913.18435655196;265.404626513099;2;0.110254217129718;-1
2064.68173519663;2002.26093314957;266.440223812981;2;0.0329974038552284;-1
2022.51485916925;2351.69190398451;253.651960815564;1;0.00141897898819293;2.1
1983.45974946218;2078.43389798779;258.196264326166;1;0.127958789907187;-1
2010.81365531302;1923.33485385847;256.208524145379;2;0.0103546183709348;-1
2041.95067079654;1933.10337727659;257.398534897903;2;0.0380106495587018;-1
1883.32327592971;1936.52590756347;255.05764397497;1;0.0697813228103432;-1
2374.73319646968;1896.13434155847;255.840214583261;2;0.0345194157853028;-1
2091.16625927935;1980.19020471747;256.390268454585;2;0.065591938472296;-1
2068.67115348896;2061.25674775827;257.53139163205;2;0.0892957449286489;5
1983.0327661115;2249.91809754923;254.773330407169;1;0.134959947084791;3.75
1949.41633566747;2007.3158290335;254.164976184173;1;0.114016457087196;1.9
1907.48901260952;1935.32304211776;255.610439445985;1;0.0414278709043679;-1
2217.3452110563;2064.8485949345;258.549687703955;2;0.0225978128793087;4.5
2035.79688618478;1891.77994600145;255.683925095;2;0.0654191012959972;-1
2070.10751469099;1964.32417644922;256.760279016655;2;0.0393034392294634;-1
1965.45296192465;2002.03550777641;257.911260884926;2;0.0218043150668908;3
1844.79070266293;2346.91720579631;256.450884593615;1;0.120096750702124;6
2089.58675839064;2112.92195666897;257.495501304217;1;0.0630369802038803;-1
1876.35926457868;1989.49055883252;260.186136118097;1;0.108838541722187;-1
2018.24751660032;1876.59531116665;256.516885625417;2;0.0269815868961358;-1
2033.21598026246;1974.05041622024;257.596254901292;1;0.0890974057909972;1.3
2057.26189660871;1910.28582733539;258.843294391419;2;0.0395239370595079;-1
1886.88835135553;2196.7248473179;259.907657046305;1;0.110578869456449;3.5
1946.2255761988;2081.57035884909;262.032317329234;2;0.0118725266453395;-1
1863.79366401154;1921.47113659245;263.718219729059;1;0.0097062209294968;1.2
2090.97234870579;2034.45072125085;259.695346315568;2;0.0556842311023868;-1
2100.8888048881;2060.69048140483;265.21421289809;1;0.0417492980839298;-1
1909.71626760404;1889.16462176536;263.94269263666;2;0.0383676414740149;3.75
1882.93928266256;2064.59129376809;262.6253893531;1;0.0818801475512532;-1
1973.10361260338;2362.04465966603;261.889687515537;1;0.115384279174868;-1
1968.49891839252;1882.2924667127;259.574702850347;1;0.0152884066874313;0.91
2363.63529756849;2147.59858322886;258.485271230606;2;0.00162206052941905;-1
2115.07075981052;1983.86518529226;259.4209529957;2;0.0113855302818784;-1
2033.73735072757;2084.95941449817;261.454034938009;1;0.0665649838429144;-1
2088.39716893763;2108.10335382332;260.943555155951;1;0.10333676753587;1.63
1915.31332477448;1900.05822386893;260.940228491389;1;0.0676618968662791;-1
1926.11812938246;1836.27910457962;259.604530683144;1;0.0645235759260619;-1
1916.14197303483;2055.1269693324;258.78254637355;1;0.103643362419966;-1
2373.82361975164;2068.96105073486;260.678885337539;2;0.0645975409844836;-1
1847.78494195718;1935.26675954024;260.515247524151;1;0.0987101683830132;-1
2070.57174722432;2092.58266786469;261.461393130567;1;0.0624230478322205;-1
2028.71652397857;1939.82161648962;260.089285791342;1;0.0642899021600757;-1
1876.33198237738;2018.72410243121;258.910315452639;1;0.136526320774447;2.6
1927.6707241627;2134.92315323558;260.621062411271;1;0.178961480244451;-1
1882.94849483408;2111.52804556818;258.754286422967;1;0.0583858514787252;2.25
2152.49268700089;1846.19392945613;257.249192261068;2;0.0384415388048978;-1
2100.13316795277;1909.56215245873;261.863475845538;2;0.0656122752689861;-1
2111.20255658274;2014.46473644185;258.034841733135;2;0.0420255485058252;-1
1904.59737390481;2391.19613065651;261.457358616312;1;0.0885997004297507;-1
2044.95504871916;1904.15108500754;258.90890850984;1;0.0421759290652324;0.91
1964.79378488715;1881.12641515178;259.985238816419;2;0.0277581773628169;4
2020.46703955637;2094.42733568563;258.79515550578;1;0.0525008550719919;-1
2126.36940784049;1916.24996294236;257.201815460354;2;0.0429055412870928;-1
2390.97291486483;1922.82128292278;256.150462799016;X;0.0237080967385706;-1
1841.89021639338;2074.70863667895;256.712650292221;1;0.0292710668704457;2
2054.42780953634;1900.90657949083;258.652932473933;2;0.0501877950055503;-1
2010.8514474695;2013.88456119566;257.70493127506;1;0.196742520139256;-1
2132.08498708293;2111.74445640331;255.520457823368;1;0.0674829915826682;-1
1888.66062813757;1970.37880610003;257.088921348022;1;0.0305680542048577;-1
1904.28624696166;2109.31460359584;254.184016274544;1;0.154393387017942;-1
2129.90793860967;1883.9305667352;252.30675100348;2;0.0647771076599263;-1
2103.65778273193;1844.5963711714;249.730004567074;2;0.0549582417356161;-1
2024.860065287;1884.24569188277;253.200525357085;2;0.076957565044955;6.5
1901.12892383488;2117.79920730796;250.605679554071;1;0.130066217504882;-1
2053.25118483796;2054.71176607355;252.112555665151;1;0.0720155505733113;-1
2012.1441766712;2387.59376485533;252.521526591168;1;0.0968029469095931;-1
1918.32493631727;1969.91937427449;250.216602564344;2;0.00227987744607822;-1
2355.40053100399;1949.46490743945;265.354728042942;2;0.0433539233604889;-1
1917.26596777452;2188.79659538979;265.98405018169;1;0.165827256725124;-1
1986.51023494685;2072.24397538896;261.131053957642;1;0.0768791512936804;1.7
1882.50882718543;2076.9664408949;262.699454149918;1;0.124101967237866;-1
2061.62358125692;1935.31945216084;263.970183960287;1;0.0205834817491538;-1
1913.12550761068;2055.12189342944;265.661451498199;1;0.218312333898972;-1
1949.69964369401;1982.2949901612;263.065178587942;1;0.174655112514891;-1
1989.27740048054;1992.41166683022;262.504431775454;2;0.00798337777744623;3
2166.02083635461;1956.1802251207;248.690467194962;2;0.0347723246191192;-1
1848.67623081186;1869.76701172523;249.655109128774;1;0.0564740509066767;1.38
2097.72315752853;2092.17517429448;249.619945547262;1;0.0744619925389095;1.4
2107.69744324816;1989.30785884285;251.098754525362;1;0.116041883302397;-1
1936.63216904467;2145.85168392087;250.235555937448;1;0.0387568001524604;-1
1829.74616200753;1930.39971981688;248.338006288211;1;0.0471562192708388;-1
1940.29918353097;2045.58306914483;247.972932913181;1;0.0956414285783503;2
